#   Time in years,  Te_inf includes ephi
#   Temp and Lum are local values, i.e. no ephi
#
#
#        Time= 1.000E-10      Te_inf 6.688E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  111   9.7021214E+003  1.6000000E+014  6.2305847E-001  6.9880557E+016    5.4251624E+008 -5.6778628E+002    9.8500084E+016  2.4334916E+022  0.0000000E+000  0.0000000E+000
  109   9.6434971E+003  1.9298857E+014  6.2009427E-001  1.0911126E+017    5.4504466E+008 -1.7151305E+003    8.5541329E+016  3.0648165E+022  0.0000000E+000  0.0000000E+000
  107   9.5841511E+003  2.2266136E+014  6.1705964E-001  1.0931475E+017    5.4755777E+008 -2.5651802E+003    1.8614920E+017  2.9129635E+022  6.8492959E+021  0.0000000E+000
  105   9.5240602E+003  2.5055723E+014  6.1396929E-001  1.0949374E+017    5.5008125E+008 -3.2027594E+003    4.3094786E+017  2.7279554E+022  1.0504813E+022  0.0000000E+000
  103   9.4632020E+003  2.7078663E+014  6.1077672E-001  1.0963744E+017    5.5266113E+008 -3.7318780E+003    8.3322640E+017  2.5318010E+022  1.1656013E+022  0.0000000E+000
  101   9.4015509E+003  2.8963207E+014  6.0754343E-001  1.0977098E+017    5.5523343E+008 -4.1801678E+003    1.5345924E+018  2.2934085E+022  1.1822525E+022  0.0000000E+000
   99   9.3390804E+003  3.0669208E+014  6.0422496E-001  1.0988352E+017    5.5781622E+008 -4.6055772E+003    1.7579804E+018  1.9941897E+022  1.1089823E+022  0.0000000E+000
   97   9.2757627E+003  3.2143907E+014  6.0080584E-001  1.0997303E+017    5.6037191E+008 -5.0582896E+003    1.8761693E+018  1.6141660E+022  9.4376480E+021  0.0000000E+000
   95   9.2115683E+003  3.3639024E+014  5.9735912E-001  1.1006241E+017    5.6266450E+008 -5.6218816E+003    2.4580924E+018  1.0505653E+022  6.3774387E+021  0.0000000E+000
   93   9.1464665E+003  3.5098773E+014  5.9384650E-001  1.1014287E+017    5.6409345E+008 -6.0885061E+003    4.4217046E+018  4.1753629E+021  2.6670330E+021  0.0000000E+000
   91   9.0804251E+003  3.6350190E+014  5.9015345E-001  1.1019092E+017    5.6423397E+008 -6.4834511E+003    4.5767363E+018  4.3209800E+021  2.8277189E+021  0.0000000E+000
   89   9.0134086E+003  3.7620083E+014  5.8642936E-001  1.1023882E+017    5.6425738E+008 -6.8506901E+003    4.7509696E+018  4.4694799E+021  2.9900640E+021  0.0000000E+000
   87   8.9453801E+003  3.8909152E+014  5.8267306E-001  1.1028675E+017    5.6417825E+008 -7.1956571E+003    4.9447437E+018  4.6210915E+021  3.1541075E+021  0.0000000E+000
   85   8.8763009E+003  4.0215002E+014  5.7887880E-001  1.1033158E+017    5.6401118E+008 -7.5276546E+003    5.1573858E+018  4.7748978E+021  3.3198110E+021  0.0000000E+000
   83   8.8061293E+003  4.1364078E+014  5.7479262E-001  1.1034550E+017    5.6399883E+008 -7.8526750E+003    5.3799286E+018  4.9096797E+021  3.4638191E+021  0.0000000E+000
   81   8.7348219E+003  4.2531753E+014  5.7066984E-001  1.1035281E+017    5.6388404E+008 -8.1738515E+003    5.6135659E+018  5.0464941E+021  3.6093825E+021  0.0000000E+000
   79   8.6623301E+003  4.3718822E+014  5.6650891E-001  1.1036283E+017    5.6366477E+008 -8.4984505E+003    5.8569823E+018  5.1851963E+021  3.7564690E+021  0.0000000E+000
   77   8.5886049E+003  4.4926090E+014  5.6230828E-001  1.1037132E+017    5.6333321E+008 -8.8347055E+003    6.1065854E+018  5.3243784E+021  3.9032183E+021  0.0000000E+000
   75   8.5135912E+003  4.6154456E+014  5.5806622E-001  1.1037653E+017    5.6287627E+008 -9.1978149E+003    6.3615472E+018  5.4650538E+021  4.0511830E+021  0.0000000E+000
   73   8.4372325E+003  4.7334245E+014  5.5342227E-001  1.1035739E+017    5.6263454E+008 -9.5965765E+003    6.6423114E+018  5.5984598E+021  4.1912345E+021  0.0000000E+000
   71   8.3594650E+003  4.8535449E+014  5.4873060E-001  1.1033301E+017    5.6222047E+008 -1.0036853E+004    6.9179719E+018  5.7319179E+021  4.3306918E+021  0.0000000E+000
   69   8.2802234E+003  4.9759421E+014  5.4399091E-001  1.1030788E+017    5.6159879E+008 -1.0531767E+004    7.1846893E+018  5.8669003E+021  4.4714524E+021  0.0000000E+000
   67   8.1994361E+003  5.1007270E+014  5.3920090E-001  1.1028076E+017    5.6072512E+008 -1.1095854E+004    7.4286387E+018  6.0003530E+021  4.6101466E+021  0.0000000E+000
   65   8.1170238E+003  5.2280219E+014  5.3435800E-001  1.1025428E+017    5.5954340E+008 -1.1745133E+004    7.6441722E+018  6.1352316E+021  4.7501456E+021  0.0000000E+000
   63   8.0329038E+003  5.3602031E+014  5.2925315E-001  1.1021580E+017    5.5820464E+008 -1.2518010E+004    7.8538305E+018  6.2716623E+021  4.8912913E+021  0.0000000E+000
   61   7.9469835E+003  5.4983570E+014  5.2380369E-001  1.1016709E+017    5.5670853E+008 -1.3417152E+004    8.0621098E+018  6.4109265E+021  5.0352645E+021  0.0000000E+000
   59   7.8591642E+003  5.6395645E+014  5.1829176E-001  1.1011384E+017    5.5465419E+008 -1.4461531E+004    8.1980139E+018  6.5508118E+021  5.1798690E+021  0.0000000E+000
   57   7.7693376E+003  5.7839996E+014  5.1271384E-001  1.1005874E+017    5.5191161E+008 -1.5671664E+004    8.2320405E+018  6.6882663E+021  5.3214607E+021  0.0000000E+000
   55   7.6773841E+003  5.9318546E+014  5.0706602E-001  1.1000159E+017    5.4832626E+008 -1.7067196E+004    8.1469500E+018  6.8276098E+021  5.4649830E+021  0.0000000E+000
   53   7.5831734E+003  6.0833389E+014  5.0134409E-001  1.0994072E+017    5.4371395E+008 -1.8675769E+004    7.9103386E+018  6.9649454E+021  5.6057451E+021  0.0000000E+000
   51   7.4865623E+003  6.2547418E+014  4.9506594E-001  1.0987267E+017    5.3838847E+008 -2.0554880E+004    7.6414620E+018  7.1171678E+021  5.7618931E+021  0.0000000E+000
   49   7.3873905E+003  6.4371469E+014  4.8851369E-001  1.0979807E+017    5.3178201E+008 -2.2684556E+004    7.2309738E+018  7.2734837E+021  5.9223213E+021  0.0000000E+000
   47   7.2854823E+003  6.6245851E+014  4.8187097E-001  1.0971987E+017    5.2338760E+008 -2.5067031E+004    6.6135261E+018  7.4286728E+021  6.0810809E+021  0.0000000E+000
   45   7.1806409E+003  6.8174181E+014  4.7513132E-001  1.0963706E+017    5.1285647E+008 -2.7692837E+004    5.8035202E+018  7.5858488E+021  6.2418577E+021  0.0000000E+000
   43   7.0726450E+003  7.0160533E+014  4.6828743E-001  1.0955014E+017    4.9979184E+008 -3.0537440E+004    4.8321773E+018  7.7406483E+021  6.3997371E+021  0.0000000E+000
   41   6.9612464E+003  7.2367651E+014  4.6104644E-001  1.0945750E+017    4.8407831E+008 -3.3680523E+004    3.8259104E+018  7.9084446E+021  6.5709105E+021  0.0000000E+000
   39   6.8461629E+003  7.4992721E+014  4.5307311E-001  1.0936087E+017    4.6554937E+008 -3.7032951E+004    2.8820605E+018  8.1017685E+021  6.7680834E+021  0.0000000E+000
   37   6.7270753E+003  7.7709125E+014  4.4496751E-001  1.0925764E+017    4.4302872E+008 -4.0503837E+004    1.9645925E+018  8.2944010E+021  6.9634034E+021  0.0000000E+000
   35   6.6036147E+003  8.0525279E+014  4.3671732E-001  1.0914706E+017    4.1589690E+008 -4.4010897E+004    1.1767346E+018  8.4874456E+021  7.1596623E+021  0.0000000E+000
   33   6.4753566E+003  8.3450864E+014  4.2830850E-001  1.0902801E+017    3.8349398E+008 -4.7483878E+004    5.9419083E+017  8.6839850E+021  7.3593099E+021  0.0000000E+000
   31   6.3418060E+003  8.7049500E+014  4.1907006E-001  1.0890304E+017    3.4577726E+008 -5.1138111E+004    2.4860211E+017  8.9163448E+021  7.5945180E+021  0.0000000E+000
   29   6.2023799E+003  9.1264765E+014  4.0910750E-001  1.0876880E+017    3.0160176E+008 -5.4710880E+004    7.7301398E+016  9.1774948E+021  7.8584221E+021  0.0000000E+000
   27   6.0563873E+003  9.5678556E+014  3.9892947E-001  1.0862240E+017    2.4954507E+008 -5.8201027E+004    1.4415838E+016  9.4434168E+021  8.1267075E+021  0.0000000E+000
   25   5.9029943E+003  1.0031608E+015  3.8850820E-001  1.0846212E+017    1.8826926E+008 -6.1729223E+004    1.0909643E+015  9.7175691E+021  8.4024345E+021  0.0000000E+000
   23   5.7411866E+003  1.0633075E+015  3.7690970E-001  1.0828176E+017    1.1657090E+008 -2.0225543E+004    1.2725216E+013  1.0058835E+022  8.7453230E+021  1.4401395E+021
   21   5.5697041E+003  1.1352685E+015  3.6435848E-001  1.0807923E+017    9.3093888E+007 -1.1004808E+004    1.8813595E+012  1.0404807E+022  9.0931516E+021  3.5024909E+020
   19   5.3869576E+003  1.2119562E+015  3.5144253E-001  1.0784968E+017    8.0130823E+007 -7.3365344E+003    6.0632194E+011  1.0742816E+022  9.4337601E+021  1.5065354E+020
   17   5.1908920E+003  1.3100161E+015  3.3724816E-001  1.0757350E+017    7.1393827E+007 -5.3661157E+003    3.0976664E+011  1.1142369E+022  9.8361615E+021  8.9265309E+019
   15   4.9787781E+003  1.4375450E+015  3.2144118E-001  1.0723472E+017    6.4952813E+007 -4.0183498E+003    2.2334620E+011  1.1617839E+022  1.0315271E+022  6.4205768E+019
   13   4.7468644E+003  1.5782995E+015  3.0495837E-001  1.0682105E+017    5.9950529E+007 -3.0441577E+003    1.9202158E+011  1.2101279E+022  1.0802475E+022  4.9207394E+019
   11   4.4897615E+003  1.8039816E+015  2.8534824E-001  1.0625020E+017    5.6532179E+007 -2.2594458E+003    2.0526888E+011  1.2799288E+022  1.1504132E+022  4.1516541E+019
    9   4.1992643E+003  2.0862067E+015  2.6410182E-001  1.0546940E+017    5.4377589E+007 -1.7480332E+003    1.3234821E+011  1.3577193E+022  1.2286381E+022  3.1113744E+019
    7   3.8618173E+003  2.5216701E+015  2.3923610E-001  1.0428194E+017    5.3506590E+007 -1.3838778E+003    9.6618992E+010  1.4626169E+022  1.3340447E+022  2.6036787E+019
    5   3.4520920E+003  3.2715992E+015  2.0943563E-001  1.0228662E+017    5.4193248E+007 -1.1057586E+003    8.0338246E+010  1.6144292E+022  1.4864973E+022  2.4752504E+019
    3   2.9116072E+003  4.8772411E+015  1.7172594E-001  9.8291742E+016    5.7734791E+007 -8.4074809E+002    8.0520837E+010  1.8686545E+022  1.7415840E+022  2.8858250E+019
    1   2.0187957E+003  1.0251600E+016  1.1843547E-001  8.0362569E+016    7.0743522E+007  0.0000000E+000    1.3482921E+011  2.4260474E+022  2.3004723E+022  5.8955294E+019
#
#        Time= 3.981E+01      Te_inf 1.809E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  363   1.0014951E+004  1.0000000E+010  6.3818975E-001  2.3360326E+015    4.8625009E+008  1.2069930E+001    0.0000000E+000  8.6802825E+017  0.0000000E+000  0.0000000E+000
  361   1.0013754E+004  1.0798819E+010  6.3813420E-001  2.3357603E+015    4.8705171E+008  1.2065157E+001    0.0000000E+000  9.0471865E+017  0.0000000E+000  0.0000000E+000
  359   1.0012558E+004  1.1661449E+010  6.3807866E-001  2.3353974E+015    4.8782260E+008  1.2059775E+001    0.0000000E+000  9.4299637E+017  0.0000000E+000  0.0000000E+000
  357   1.0011361E+004  1.2592987E+010  6.3802313E-001  2.3350345E+015    4.8856395E+008  1.2053741E+001    0.0000000E+000  9.8293371E+017  0.0000000E+000  0.0000000E+000
  355   1.0010164E+004  1.3598938E+010  6.3796760E-001  2.3346717E+015    4.8927749E+008  1.2045947E+001    0.0000000E+000  1.0228898E+018  0.0000000E+000  0.0000000E+000
  353   1.0008968E+004  1.4685247E+010  6.3791207E-001  2.3548333E+015    4.8996413E+008  1.2037304E+001    0.0000000E+000  1.0663208E+018  0.0000000E+000  0.0000000E+000
  351   1.0007724E+004  1.5858332E+010  6.3785431E-001  2.4741502E+015    4.9065036E+008  1.2027340E+001    0.0000000E+000  1.1116681E+018  0.0000000E+000  0.0000000E+000
  349   1.0006456E+004  1.7125125E+010  6.3779531E-001  2.4737427E+015    4.9132365E+008  1.2017195E+001    0.0000000E+000  1.1584742E+018  0.0000000E+000  0.0000000E+000
  347   1.0005187E+004  1.8493112E+010  6.3773632E-001  2.4733353E+015    4.9197121E+008  1.2006051E+001    0.0000000E+000  1.2078732E+018  0.0000000E+000  0.0000000E+000
  345   1.0003919E+004  1.9970376E+010  6.3767734E-001  2.4729280E+015    4.9259389E+008  1.1993842E+001    0.0000000E+000  1.2594531E+018  0.0000000E+000  0.0000000E+000
  343   1.0002650E+004  2.1565647E+010  6.3761836E-001  2.4725207E+015    4.9319296E+008  1.1980875E+001    0.0000000E+000  1.3119408E+018  0.0000000E+000  0.0000000E+000
  341   1.0001366E+004  2.3288352E+010  6.3755868E-001  2.7013012E+015    4.9377620E+008  1.1965392E+001    0.0000000E+000  1.3681577E+018  0.0000000E+000  0.0000000E+000
  339   9.9998925E+003  2.5148669E+010  6.3749000E-001  2.8716374E+015    4.9442012E+008  1.1947479E+001    0.0000000E+000  1.4269370E+018  0.0000000E+000  0.0000000E+000
  337   9.9984185E+003  2.7157591E+010  6.3742132E-001  2.8710880E+015    4.9503919E+008  1.1927990E+001    0.0000000E+000  1.4883326E+018  0.0000000E+000  0.0000000E+000
  335   9.9969446E+003  2.9326990E+010  6.3735265E-001  2.8705388E+015    4.9563433E+008  1.1906821E+001    0.0000000E+000  1.5524669E+018  0.0000000E+000  0.0000000E+000
  333   9.9954707E+003  3.1669685E+010  6.3728399E-001  2.8699896E+015    4.9620646E+008  1.1883857E+001    0.0000000E+000  1.6194796E+018  0.0000000E+000  0.0000000E+000
  331   9.9939968E+003  3.4199519E+010  6.3721533E-001  2.8976984E+015    4.9675641E+008  1.1858726E+001    0.0000000E+000  1.6895173E+018  0.0000000E+000  0.0000000E+000
  329   9.9924704E+003  3.6931440E+010  6.3714410E-001  3.0166136E+015    4.9730413E+008  1.1830412E+001    0.0000000E+000  1.7627444E+018  0.0000000E+000  0.0000000E+000
  327   9.9909206E+003  3.9881593E+010  6.3707172E-001  3.0160069E+015    4.9783854E+008  1.1799789E+001    0.0000000E+000  1.8392913E+018  0.0000000E+000  0.0000000E+000
  325   9.9893708E+003  4.3067409E+010  6.3699935E-001  3.0154004E+015    4.9835257E+008  1.1766163E+001    0.0000000E+000  1.9159622E+018  0.0000000E+000  0.0000000E+000
  323   9.9878210E+003  4.6507714E+010  6.3692698E-001  3.0147939E+015    4.9884688E+008  1.1729841E+001    0.0000000E+000  1.9994768E+018  0.0000000E+000  0.0000000E+000
  321   9.9862711E+003  5.0222838E+010  6.3685463E-001  3.0141877E+015    4.9932185E+008  1.1690636E+001    0.0000000E+000  2.0868050E+018  0.0000000E+000  0.0000000E+000
  319   9.9846774E+003  5.4234732E+010  6.3678019E-001  3.4252362E+015    4.9979137E+008  1.1642540E+001    0.0000000E+000  2.1781489E+018  0.0000000E+000  0.0000000E+000
  317   9.9827920E+003  5.8567103E+010  6.3669191E-001  3.6652059E+015    5.0032473E+008  1.1587156E+001    0.0000000E+000  2.2737768E+018  0.0000000E+000  0.0000000E+000
  315   9.9809066E+003  6.3245553E+010  6.3660365E-001  3.6643094E+015    5.0083675E+008  1.1527553E+001    0.0000000E+000  2.3738093E+018  0.0000000E+000  0.0000000E+000
  313   9.9790212E+003  6.8297726E+010  6.3651539E-001  3.6634131E+015    5.0132821E+008  1.1463445E+001    0.0000000E+000  2.4784660E+018  0.0000000E+000  0.0000000E+000
  311   9.9771358E+003  7.3753476E+010  6.3642715E-001  3.6625171E+015    5.0179987E+008  1.1394531E+001    0.0000000E+000  2.5879770E+018  0.0000000E+000  0.0000000E+000
  309   9.9752503E+003  7.9645042E+010  6.3633892E-001  3.6864134E+015    5.0225245E+008  1.1319983E+001    0.0000000E+000  2.7025829E+018  0.0000000E+000  0.0000000E+000
  307   9.9733373E+003  8.6007237E+010  6.3624911E-001  3.7184849E+015    5.0269344E+008  1.1240956E+001    0.0000000E+000  2.8198068E+018  0.0000000E+000  0.0000000E+000
  305   9.9714221E+003  9.2877656E+010  6.3615919E-001  3.7175612E+015    5.0311708E+008  1.1156111E+001    0.0000000E+000  2.9452863E+018  0.0000000E+000  0.0000000E+000
  303   9.9695070E+003  1.0029690E+011  6.3606928E-001  3.7166378E+015    5.0352338E+008  1.1065064E+001    0.0000000E+000  3.0766684E+018  0.0000000E+000  0.0000000E+000
  301   9.9675918E+003  1.0830880E+011  6.3597938E-001  3.7157147E+015    5.0391310E+008  1.0969399E+001    0.0000000E+000  3.2112234E+018  0.0000000E+000  0.0000000E+000
  299   9.9656766E+003  1.1696071E+011  6.3588950E-001  3.7147919E+015    5.0428689E+008  1.0866816E+001    0.0000000E+000  3.3551878E+018  0.0000000E+000  0.0000000E+000
  297   9.9637005E+003  1.2630375E+011  6.3579664E-001  4.0067852E+015    5.0465685E+008  1.0748168E+001    0.0000000E+000  3.5060264E+018  0.0000000E+000  0.0000000E+000
  295   9.9616051E+003  1.3639313E+011  6.3569794E-001  4.0622093E+015    5.0503255E+008  1.0619392E+001    0.0000000E+000  3.6641134E+018  0.0000000E+000  0.0000000E+000
  293   9.9595098E+003  1.4728847E+011  6.3559926E-001  4.0611056E+015    5.0539235E+008  1.0484156E+001    0.0000000E+000  3.8263136E+018  0.0000000E+000  0.0000000E+000
  291   9.9574144E+003  1.5905415E+011  6.3550059E-001  4.0600023E+015    5.0573683E+008  1.0339563E+001    0.0000000E+000  3.9998652E+018  0.0000000E+000  0.0000000E+000
  289   9.9553190E+003  1.7175969E+011  6.3540194E-001  4.0588994E+015    5.0606644E+008  1.0185127E+001    0.0000000E+000  4.1818384E+018  0.0000000E+000  0.0000000E+000
  287   9.9532236E+003  1.8548017E+011  6.3530330E-001  4.1657790E+015    5.0638168E+008  1.0015833E+001    0.0000000E+000  4.3727389E+018  0.0000000E+000  0.0000000E+000
  285   9.9509585E+003  2.0029668E+011  6.3519634E-001  4.4979982E+015    5.0670780E+008  9.8208719E+000    0.0000000E+000  4.5729286E+018  0.0000000E+000  0.0000000E+000
  283   9.9486351E+003  2.1629675E+011  6.3508653E-001  4.4966435E+015    5.0702713E+008  9.6163388E+000    0.0000000E+000  4.7788772E+018  0.0000000E+000  0.0000000E+000
  281   9.9463117E+003  2.3357494E+011  6.3497674E-001  4.4952892E+015    5.0733193E+008  9.3983507E+000    0.0000000E+000  4.9992858E+018  0.0000000E+000  0.0000000E+000
  279   9.9439884E+003  2.5223334E+011  6.3486697E-001  4.4939355E+015    5.0762259E+008  9.1661892E+000    0.0000000E+000  5.2306872E+018  0.0000000E+000  0.0000000E+000
  277   9.9416650E+003  2.7238221E+011  6.3475722E-001  4.4925823E+015    5.0789972E+008  8.9227880E+000    0.0000000E+000  5.4690113E+018  0.0000000E+000  0.0000000E+000
  275   9.9396053E+003  2.9414061E+011  6.3465989E-001  2.7930565E+015    5.0813351E+008  8.7626859E+000    0.0000000E+000  5.7239852E+018  0.0000000E+000  0.0000000E+000
  273   9.9385117E+003  3.1763711E+011  6.3460804E-001  2.1139074E+015    5.0825291E+008  8.6334951E+000    0.0000000E+000  5.9916489E+018  0.0000000E+000  0.0000000E+000
  271   9.9374180E+003  3.4301056E+011  6.3455619E-001  2.1136077E+015    5.0836780E+008  8.5340016E+000    0.0000000E+000  6.2652435E+018  0.0000000E+000  0.0000000E+000
  269   9.9363243E+003  3.7041089E+011  6.3450435E-001  2.1133081E+015    5.0847866E+008  8.4285937E+000    0.0000000E+000  6.5608880E+018  0.0000000E+000  0.0000000E+000
  267   9.9352306E+003  4.0000000E+011  6.3445251E-001  2.1124860E+015    5.0858561E+008  7.5785707E+000    0.0000000E+000  6.8675965E+018  0.0000000E+000  0.0000000E+000
  265   9.9341375E+003  4.3193633E+011  6.3440070E-001  2.1116643E+015    5.0868956E+008  6.5913093E+000    0.0000000E+000  5.8331861E+018  0.0000000E+000  0.0000000E+000
  263   9.9330444E+003  4.6642248E+011  6.3434889E-001  2.1113651E+015    5.0878988E+008  5.4869921E+000    0.0000000E+000  5.8727341E+018  0.0000000E+000  0.0000000E+000
  261   9.9319513E+003  5.0366204E+011  6.3429709E-001  2.1110660E+015    5.0888014E+008  4.2725385E+000    0.0000000E+000  5.9160119E+018  0.0000000E+000  0.0000000E+000
  259   9.9308581E+003  5.4387484E+011  6.3424530E-001  2.1107670E+015    5.0895960E+008  2.9364130E+000    0.0000000E+000  5.9637082E+018  0.0000000E+000  0.0000000E+000
  257   9.9296396E+003  5.8729825E+011  6.3418747E-001  2.6403968E+015    5.0903559E+008  8.4930988E-001    0.0000000E+000  6.0229386E+018  0.0000000E+000  0.0000000E+000
  255   9.9282483E+003  6.3418863E+011  6.3412135E-001  2.6855125E+015    5.0910374E+008  1.0572934E+000    0.0000000E+000  6.0860464E+018  0.0000000E+000  0.0000000E+000
  253   9.9268571E+003  6.8482278E+011  6.3405523E-001  2.6850281E+015    5.0915252E+008 -1.7498716E+000    0.0000000E+000  6.1532606E+018  0.0000000E+000  0.0000000E+000
  251   9.9254658E+003  7.3949959E+011  6.3398912E-001  2.6845438E+015    5.0918151E+008 -3.8109443E+000    0.0000000E+000  6.2248882E+018  0.0000000E+000  0.0000000E+000
  249   9.9240746E+003  7.9854185E+011  6.3392301E-001  2.6840596E+015    5.0919038E+008 -7.3888587E+000    0.0000000E+000  6.3008866E+018  0.0000000E+000  0.0000000E+000
  247   9.9226833E+003  8.6229809E+011  6.3385692E-001  2.6835755E+015    5.0916544E+008 -1.1727292E+001    0.0000000E+000  6.3813818E+018  0.0000000E+000  0.0000000E+000
  245   9.9212920E+003  9.3114469E+011  6.3379083E-001  2.5401170E+015    5.0909595E+008 -1.5547232E+001    0.0000000E+000  6.4666040E+018  0.0000000E+000  0.0000000E+000
  243   9.9201472E+003  1.0054880E+012  6.3373634E-001  2.0183196E+015    5.0900783E+008 -1.8382330E+001    0.0000000E+000  6.5568598E+018  0.0000000E+000  0.0000000E+000
  241   9.9191005E+003  1.0857670E+012  6.3368647E-001  2.0180455E+015    5.0890696E+008 -2.1022553E+001    0.0000000E+000  6.6523845E+018  0.0000000E+000  0.0000000E+000
  239   9.9180538E+003  1.1724556E+012  6.3363661E-001  2.0177714E+015    5.0878810E+008 -2.3471335E+001    0.0000000E+000  6.7534880E+018  0.0000000E+000  0.0000000E+000
  237   9.9170071E+003  1.2660654E+012  6.3358675E-001  2.0174974E+015    5.0865332E+008 -2.5730711E+001    0.0000000E+000  6.8604796E+018  0.0000000E+000  0.0000000E+000
  235   9.9159604E+003  1.3671491E+012  6.3353690E-001  2.0172235E+015    5.0850464E+008 -2.7802851E+001    0.0000000E+000  6.9736950E+018  0.0000000E+000  0.0000000E+000
  233   9.9149137E+003  1.4763034E+012  6.3348705E-001  2.0169496E+015    5.0834403E+008 -2.9698965E+001    0.0000000E+000  7.0934955E+018  0.0000000E+000  0.0000000E+000
  231   9.9138670E+003  1.5941727E+012  6.3343720E-001  2.0166757E+015    5.0817330E+008 -3.1414216E+001    0.0000000E+000  7.2201847E+018  0.0000000E+000  0.0000000E+000
  229   9.9128203E+003  1.7214528E+012  6.3338736E-001  1.9322018E+015    5.0799426E+008 -3.2888970E+001    0.0000000E+000  7.3542922E+018  0.0000000E+000  0.0000000E+000
  227   9.9118675E+003  1.8588950E+012  6.3334187E-001  1.8227150E+015    5.0782583E+008 -3.4130500E+001    0.0000000E+000  7.4963504E+018  0.0000000E+000  0.0000000E+000
  225   9.9109212E+003  2.0073107E+012  6.3329668E-001  1.8224908E+015    5.0765482E+008 -3.5228879E+001    0.0000000E+000  7.6468278E+018  0.0000000E+000  0.0000000E+000
  223   9.9099749E+003  2.1675761E+012  6.3325150E-001  1.8222667E+015    5.0748135E+008 -3.6193009E+001    0.0000000E+000  7.8062852E+018  0.0000000E+000  0.0000000E+000
  221   9.9090286E+003  2.3406371E+012  6.3320633E-001  1.8220427E+015    5.0730652E+008 -3.7032927E+001    0.0000000E+000  7.9753418E+018  0.0000000E+000  0.0000000E+000
  219   9.9080824E+003  2.5275155E+012  6.3316115E-001  1.8218186E+015    5.0713138E+008 -3.7759844E+001    0.0000000E+000  8.1546767E+018  0.0000000E+000  0.0000000E+000
  217   9.9071361E+003  2.7293145E+012  6.3311598E-001  1.8215946E+015    5.0695756E+008 -3.8498499E+001    0.0000000E+000  8.4001303E+018  0.0000000E+000  0.0000000E+000
  215   9.9061898E+003  2.9472252E+012  6.3307081E-001  1.8213707E+015    5.0678523E+008 -3.9131079E+001    0.0000000E+000  8.6068799E+018  0.0000000E+000  0.0000000E+000
  213   9.9052012E+003  3.1825341E+012  6.3302360E-001  2.0674613E+015    5.0660679E+008 -3.9743736E+001    0.0000000E+000  8.8266607E+018  0.0000000E+000  0.0000000E+000
  211   9.9040836E+003  3.4366303E+012  6.3297013E-001  2.1504855E+015    5.0640771E+008 -4.0285182E+001    0.0000000E+000  9.0604396E+018  0.0000000E+000  0.0000000E+000
  209   9.9029660E+003  3.7110137E+012  6.3291667E-001  2.1501724E+015    5.0621169E+008 -4.0745823E+001    0.0000000E+000  9.3094637E+018  0.0000000E+000  0.0000000E+000
  207   9.9018484E+003  4.0073041E+012  6.3286322E-001  2.1498593E+015    5.0601942E+008 -4.1139235E+001    0.0000000E+000  9.5750069E+018  0.0000000E+000  0.0000000E+000
  205   9.9007309E+003  4.3272505E+012  6.3280977E-001  2.1495463E+015    5.0583149E+008 -4.1477665E+001    0.0000000E+000  9.8584830E+018  0.0000000E+000  0.0000000E+000
  203   9.8996133E+003  4.6727418E+012  6.3275632E-001  2.1492334E+015    5.0564840E+008 -4.1771868E+001    0.0000000E+000  1.0161460E+019  0.0000000E+000  0.0000000E+000
  201   9.8984957E+003  5.0458174E+012  6.3270288E-001  2.2642306E+015    5.0547054E+008 -4.2045227E+001    0.0000000E+000  1.0485681E+019  0.0000000E+000  0.0000000E+000
  199   9.8971997E+003  5.4486796E+012  6.3264078E-001  2.6040788E+015    5.0527052E+008 -4.2326107E+001    0.0000000E+000  1.0832929E+019  0.0000000E+000  0.0000000E+000
  197   9.8958452E+003  5.8837067E+012  6.3257585E-001  2.6036174E+015    5.0506845E+008 -4.2581411E+001    0.0000000E+000  1.1205468E+019  0.0000000E+000  0.0000000E+000
  195   9.8944907E+003  6.3534667E+012  6.3251093E-001  2.6031561E+015    5.0487344E+008 -4.2818722E+001    0.0000000E+000  1.1608837E+019  0.0000000E+000  0.0000000E+000
  193   9.8931361E+003  6.8607327E+012  6.3244601E-001  2.6026948E+015    5.0468590E+008 -4.3045481E+001    0.0000000E+000  1.2055928E+019  0.0000000E+000  0.0000000E+000
  191   9.8917816E+003  7.4084993E+012  6.3238109E-001  2.6022337E+015    5.0450609E+008 -4.3264640E+001    0.0000000E+000  1.2538163E+019  0.0000000E+000  0.0000000E+000
  189   9.8904271E+003  8.0000000E+012  6.3231619E-001  3.0033609E+015    5.0433416E+008 -4.3512161E+001    0.0000000E+000  1.3059211E+019  0.0000000E+000  0.0000000E+000
  187   9.8886324E+003  8.6387266E+012  6.3222995E-001  3.4887977E+015    5.0411677E+008 -4.3793967E+001    0.0000000E+000  1.3622800E+019  0.0000000E+000  0.0000000E+000
  185   9.8868156E+003  9.3284497E+012  6.3214266E-001  3.4879642E+015    5.0390708E+008 -4.4072635E+001    0.0000000E+000  1.4233934E+019  0.0000000E+000  0.0000000E+000
